veve_uuid,ts_utc,floor,listings
sample-0043-387586,2026-05-15T00:00:00Z,894089.8,42
sample-0043-387586,2026-05-15T00:00:00Z,973732.34,41
sample-0043-387586,2026-05-15T00:00:00Z,981644.7,36
sample-0043-387586,2026-05-15T00:00:00Z,860894.26,33
sample-0043-387586,2026-05-16T00:00:00Z,1057735.56,45
sample-0043-387586,2026-05-17T00:00:00Z,890769,32
sample-0043-387586,2026-05-17T00:00:00Z,876863.71,34
sample-0043-387586,2026-05-18T00:00:00Z,801525.25,51
sample-0043-387586,2026-05-18T00:00:00Z,1108364.08,40
sample-0043-387586,2026-05-18T00:00:00Z,1072509.33,39
sample-0043-387586,2026-05-19T00:00:00Z,850054.98,51
sample-0043-387586,2026-05-19T00:00:00Z,860832.73,49
sample-0043-387586,2026-05-19T00:00:00Z,1028917.7,52
sample-0043-387586,2026-05-19T00:00:00Z,1072369.81,48
sample-0043-387586,2026-05-19T00:00:00Z,1065862.36,42
sample-0043-387586,2026-05-20T00:00:00Z,932466.02,51
sample-0043-387586,2026-05-21T00:00:00Z,965446.63,42
sample-0043-387586,2026-05-21T00:00:00Z,806847.14,34
sample-0043-387586,2026-05-23T00:00:00Z,1025418.06,48
sample-0043-387586,2026-05-26T00:00:00Z,926173.83,46
sample-0043-387586,2026-05-26T00:00:00Z,1055221.87,43
sample-0043-387586,2026-05-27T00:00:00Z,884370.49,42
sample-0043-387586,2026-05-27T00:00:00Z,997444.58,50
sample-0043-387586,2026-05-27T00:00:00Z,891394.74,31
sample-0043-387586,2026-06-01T00:00:00Z,832454.55,29
sample-0043-387586,2026-06-01T00:00:00Z,1137563.56,20
sample-0043-387586,2026-06-01T00:00:00Z,1499507.38,36
sample-0043-387586,2026-06-02T00:00:00Z,1164398.63,23
sample-0043-387586,2026-06-02T00:00:00Z,1605014.97,33
sample-0043-387586,2026-06-03T00:00:00Z,1832491.96,33
sample-0043-387586,2026-06-04T00:00:00Z,1468156.9,35
sample-0043-387586,2026-06-05T00:00:00Z,820319.21,29
sample-0043-387586,2026-06-05T00:00:00Z,1497001.67,38
sample-0043-387586,2026-06-06T00:00:00Z,759101.66,35
sample-0043-387586,2026-06-06T00:00:00Z,971252.24,26
sample-0043-387586,2026-06-06T00:00:00Z,1627579.99,34
sample-0043-387586,2026-06-07T00:00:00Z,809609.25,40
sample-0043-387586,2026-06-08T00:00:00Z,726464.66,31
sample-0043-387586,2026-06-08T00:00:00Z,1573493.77,32
sample-0043-387586,2026-06-09T00:00:00Z,856349.79,41
sample-0043-387586,2026-06-09T00:00:00Z,1534558.69,28
sample-0043-387586,2026-06-11T00:00:00Z,757703.28,39
sample-0043-387586,2026-06-11T00:00:00Z,889346.12,31
sample-0043-387586,2026-06-12T00:00:00Z,864889.26,37
sample-0043-387586,2026-06-12T00:00:00Z,1022284.81,25
sample-0043-387586,2026-06-12T00:00:00Z,1402153.54,24
sample-0043-387586,2026-06-12T00:00:00Z,1493709.83,34
sample-0043-387586,2026-06-13T00:00:00Z,974901.49,28
sample-0043-387586,2026-06-16T00:00:00Z,819309.19,33
sample-0043-387586,2026-06-16T00:00:00Z,835697.31,31
sample-0043-387586,2026-06-16T00:00:00Z,1007634.37,27
sample-0043-387586,2026-06-16T00:00:00Z,1576818.52,32
sample-0043-387586,2026-06-17T00:00:00Z,755517.17,28
sample-0043-387586,2026-06-17T00:00:00Z,1591316.19,30
sample-0043-387586,2026-06-17T00:00:00Z,1568562.03,38
sample-0043-387586,2026-06-18T00:00:00Z,1304676.66,27
sample-0043-387586,2026-06-18T00:00:00Z,1240280.97,26
sample-0043-387586,2026-06-19T00:00:00Z,1046192.04,24
sample-0043-387586,2026-06-19T00:00:00Z,1272228.26,26
sample-0043-387586,2026-06-19T00:00:00Z,1517814.68,35
sample-0043-387586,2026-06-20T00:00:00Z,1486837.66,32
sample-0043-387586,2026-06-21T00:00:00Z,1533001,33
sample-0043-387586,2026-06-23T00:00:00Z,801966.7,35
sample-0043-387586,2026-06-23T00:00:00Z,881429.68,31
sample-0043-387586,2026-06-24T00:00:00Z,839503.15,34
sample-0043-387586,2026-06-24T00:00:00Z,1815530.39,37
sample-0043-387586,2026-06-25T00:00:00Z,1666418.15,35
sample-0043-387586,2026-06-26T00:00:00Z,794454.96,30
sample-0043-387586,2026-06-26T00:00:00Z,944521.25,37
sample-0043-387586,2026-06-26T00:00:00Z,931739.31,28
sample-0043-387586,2026-06-26T00:00:00Z,1328926.71,27
sample-0043-387586,2026-06-26T00:00:00Z,1577760.48,28
sample-0044-349059,2021-12-20T00:00:00Z,1071.2,21
sample-0044-349059,2022-01-09T00:00:00Z,1239.09,24
sample-0044-349059,2022-01-18T00:00:00Z,1610.88,20
sample-0044-349059,2022-02-18T00:00:00Z,1893.22,19
sample-0044-349059,2022-03-13T00:00:00Z,2362.78,19
sample-0044-349059,2022-03-17T00:00:00Z,2957.98,18
sample-0044-349059,2022-03-27T00:00:00Z,3360.42,16
sample-0044-349059,2022-04-02T00:00:00Z,4269.34,16
sample-0044-349059,2022-04-18T00:00:00Z,5307.59,13
sample-0044-349059,2022-05-05T00:00:00Z,7121.82,10
sample-0044-349059,2022-06-20T00:00:00Z,7034.41,8
sample-0044-349059,2022-07-21T00:00:00Z,7313.08,6
sample-0044-349059,2022-08-19T00:00:00Z,6707.18,5
sample-0044-349059,2022-09-16T00:00:00Z,6006.44,7
sample-0044-349059,2022-10-16T00:00:00Z,5483.6,11
sample-0044-349059,2022-11-26T00:00:00Z,5637.27,8
sample-0044-349059,2022-12-15T00:00:00Z,5664.82,9
sample-0044-349059,2022-12-21T00:00:00Z,5102.25,7
sample-0044-349059,2022-12-25T00:00:00Z,4601.78,10
sample-0044-349059,2023-01-09T00:00:00Z,4229.37,7
sample-0044-349059,2023-01-23T00:00:00Z,4671,6
sample-0044-349059,2023-02-16T00:00:00Z,4755.06,9
sample-0044-349059,2023-02-19T00:00:00Z,4462.39,6
sample-0044-349059,2023-03-02T00:00:00Z,4039,8
sample-0044-349059,2023-03-21T00:00:00Z,4359.83,8
sample-0044-349059,2023-04-15T00:00:00Z,4741.27,11
sample-0044-349059,2023-04-27T00:00:00Z,4327.49,10
sample-0044-349059,2023-05-12T00:00:00Z,4927.25,12
sample-0044-349059,2023-05-19T00:00:00Z,4625.81,16
sample-0044-349059,2023-06-04T00:00:00Z,5025.87,18
sample-0044-349059,2023-07-03T00:00:00Z,5049.52,18
sample-0044-349059,2023-07-05T00:00:00Z,5061.74,22
sample-0044-349059,2023-07-08T00:00:00Z,4780.77,25
sample-0044-349059,2023-08-07T00:00:00Z,4664.35,28
sample-0044-349059,2023-08-12T00:00:00Z,4355.78,29
sample-0044-349059,2023-08-23T00:00:00Z,4551.2,29
sample-0044-349059,2023-09-09T00:00:00Z,4671.49,31
sample-0044-349059,2023-09-23T00:00:00Z,4651.08,27
sample-0044-349059,2023-10-06T00:00:00Z,4567.85,28
sample-0044-349059,2023-10-18T00:00:00Z,4977.41,28
sample-0044-349059,2023-11-07T00:00:00Z,3971.93,33
sample-0044-349059,2023-11-21T00:00:00Z,4207.74,32
sample-0044-349059,2023-12-12T00:00:00Z,3909.89,31
sample-0044-349059,2024-01-05T00:00:00Z,4050.16,29
sample-0044-349059,2024-01-10T00:00:00Z,3643.32,27
sample-0044-349059,2024-02-25T00:00:00Z,3926.75,27
sample-0044-349059,2024-03-11T00:00:00Z,4390.92,23
sample-0044-349059,2024-03-23T00:00:00Z,4322.77,26
sample-0044-349059,2024-03-24T00:00:00Z,3967.75,21
sample-0044-349059,2024-04-02T00:00:00Z,3893.41,24
sample-0044-349059,2024-05-02T00:00:00Z,3999.33,26
sample-0044-349059,2024-05-26T00:00:00Z,3800.3,23
sample-0044-349059,2024-06-12T00:00:00Z,4138.03,27
sample-0044-349059,2024-07-27T00:00:00Z,4010.32,29
sample-0044-349059,2024-08-16T00:00:00Z,4292.69,29
sample-0044-349059,2024-09-16T00:00:00Z,4415.4,33
sample-0044-349059,2024-09-18T00:00:00Z,4508.64,37
sample-0044-349059,2024-09-22T00:00:00Z,4658.01,33
sample-0044-349059,2024-10-27T00:00:00Z,5014.91,29
sample-0044-349059,2024-11-07T00:00:00Z,4858.52,27
sample-0044-349059,2024-11-24T00:00:00Z,4724.37,25
sample-0044-349059,2024-11-25T00:00:00Z,4944.63,23
sample-0044-349059,2024-12-02T00:00:00Z,4809.73,20
sample-0044-349059,2024-12-02T00:00:00Z,4526.95,23
sample-0044-349059,2024-12-19T00:00:00Z,4450.04,19
sample-0044-349059,2025-01-01T00:00:00Z,4665.77,19
sample-0044-349059,2025-01-27T00:00:00Z,4461.2,23
sample-0044-349059,2025-02-15T00:00:00Z,5054.73,20
sample-0044-349059,2025-02-20T00:00:00Z,4940.23,20
sample-0044-349059,2025-02-24T00:00:00Z,4753.56,23
sample-0044-349059,2025-03-18T00:00:00Z,4401.11,20
sample-0044-349059,2025-03-20T00:00:00Z,4745.58,20
sample-0044-349059,2025-04-04T00:00:00Z,5125.99,14
sample-0044-349059,2025-04-09T00:00:00Z,4645.2,19
sample-0044-349059,2025-04-15T00:00:00Z,4890.18,16
sample-0044-349059,2025-05-05T00:00:00Z,5010.08,15
sample-0044-349059,2025-05-08T00:00:00Z,5498.06,13
sample-0044-349059,2025-06-08T00:00:00Z,4554.03,11
sample-0044-349059,2025-07-01T00:00:00Z,3929.5,15
sample-0044-349059,2025-07-11T00:00:00Z,4259.06,14
sample-0044-349059,2025-07-22T00:00:00Z,4369.03,14
sample-0044-349059,2025-08-11T00:00:00Z,4655.4,11
sample-0044-349059,2025-09-01T00:00:00Z,4862.71,12
sample-0044-349059,2025-09-05T00:00:00Z,4506.29,11
sample-0044-349059,2025-10-06T00:00:00Z,4569.11,14
sample-0044-349059,2025-11-08T00:00:00Z,4549.4,14
sample-0044-349059,2025-11-13T00:00:00Z,4510.97,16
sample-0044-349059,2025-12-10T00:00:00Z,4352.86,18
sample-0044-349059,2025-12-14T00:00:00Z,4126.79,14
sample-0044-349059,2025-12-26T00:00:00Z,4229.88,15
sample-0044-349059,2026-01-04T00:00:00Z,4061.39,18
sample-0044-349059,2026-02-18T00:00:00Z,4420.6,16
sample-0044-349059,2026-02-26T00:00:00Z,4447.08,15
sample-0044-349059,2026-03-22T00:00:00Z,4103.39,20
sample-0044-349059,2026-04-02T00:00:00Z,4149.81,17
sample-0044-349059,2026-04-05T00:00:00Z,4187.75,17
sample-0044-349059,2026-04-27T00:00:00Z,4138.68,17
sample-0044-349059,2026-05-08T00:00:00Z,4124.51,14
sample-0044-349059,2026-05-10T00:00:00Z,4576.35,13
sample-0044-349059,2026-05-14T00:00:00Z,4006.71,11
sample-0044-349059,2026-05-15T00:00:00Z,4295.26,14
sample-0044-349059,2026-05-16T00:00:00Z,3873.79,23
sample-0044-349059,2026-05-19T00:00:00Z,4094.46,25
sample-0044-349059,2026-05-20T00:00:00Z,3771.1,8
sample-0044-349059,2026-05-22T00:00:00Z,4124.09,19
sample-0044-349059,2026-05-23T00:00:00Z,3922.8,10
sample-0044-349059,2026-05-24T00:00:00Z,4462.66,17
sample-0044-349059,2026-05-25T00:00:00Z,4122.27,9
sample-0044-349059,2026-06-01T00:00:00Z,4241.78,20
sample-0044-349059,2026-06-04T00:00:00Z,3878.51,19
sample-0044-349059,2026-06-09T00:00:00Z,3948.36,21
sample-0044-349059,2026-06-11T00:00:00Z,4144.44,22
sample-0044-349059,2026-06-14T00:00:00Z,4223.67,24
sample-0044-349059,2026-06-19T00:00:00Z,3908.78,25
sample-0044-349059,2026-06-22T00:00:00Z,3790.2,21
sample-0044-349059,2026-06-25T00:00:00Z,4489.51,24
sample-0045-419023,2021-10-17T00:00:00Z,127.48,56
sample-0045-419023,2021-10-21T00:00:00Z,169.54,58
sample-0045-419023,2021-11-09T00:00:00Z,212.71,56
sample-0045-419023,2021-12-17T00:00:00Z,291.62,53
sample-0045-419023,2022-01-03T00:00:00Z,472.62,49
sample-0045-419023,2022-01-11T00:00:00Z,396.32,49
sample-0045-419023,2022-02-06T00:00:00Z,606.16,51
sample-0045-419023,2022-02-18T00:00:00Z,719.01,50
sample-0045-419023,2022-03-10T00:00:00Z,861.52,53
sample-0045-419023,2022-03-23T00:00:00Z,1120.34,56
sample-0045-419023,2022-04-18T00:00:00Z,922.77,51
sample-0045-419023,2022-04-25T00:00:00Z,1061.46,55
sample-0045-419023,2022-04-27T00:00:00Z,1036.75,54
sample-0045-419023,2022-05-19T00:00:00Z,698.55,49
sample-0045-419023,2022-05-27T00:00:00Z,798.8,50
sample-0045-419023,2022-06-08T00:00:00Z,528.5,55
sample-0045-419023,2022-06-11T00:00:00Z,652.35,52
sample-0045-419023,2022-06-21T00:00:00Z,569.72,53
sample-0045-419023,2022-07-21T00:00:00Z,550.44,55
sample-0045-419023,2022-08-21T00:00:00Z,522.6,54
sample-0045-419023,2022-09-11T00:00:00Z,482.47,52
sample-0045-419023,2022-09-26T00:00:00Z,504.55,53
sample-0045-419023,2022-10-02T00:00:00Z,470.06,52
sample-0045-419023,2022-11-05T00:00:00Z,465.35,54
sample-0045-419023,2022-11-11T00:00:00Z,451.75,55
sample-0045-419023,2022-12-09T00:00:00Z,415.22,52
sample-0045-419023,2022-12-26T00:00:00Z,436.57,53
sample-0045-419023,2023-01-25T00:00:00Z,406.46,50
sample-0045-419023,2023-02-10T00:00:00Z,399.12,47
sample-0045-419023,2023-03-26T00:00:00Z,417.64,45
sample-0045-419023,2023-04-04T00:00:00Z,441.46,36
sample-0045-419023,2023-04-09T00:00:00Z,455.18,38
sample-0045-419023,2023-04-22T00:00:00Z,433.82,41
sample-0045-419023,2023-05-18T00:00:00Z,418.49,36
sample-0045-419023,2023-06-03T00:00:00Z,400.96,32
sample-0045-419023,2023-06-04T00:00:00Z,425.57,34
sample-0045-419023,2023-06-09T00:00:00Z,387.02,34
sample-0045-419023,2023-07-05T00:00:00Z,393.33,35
sample-0045-419023,2023-07-07T00:00:00Z,382.52,34
sample-0045-419023,2023-07-10T00:00:00Z,346.06,30
sample-0045-419023,2023-08-13T00:00:00Z,349.53,30
sample-0045-419023,2023-09-15T00:00:00Z,320.83,35
sample-0045-419023,2023-09-24T00:00:00Z,319.9,31
sample-0045-419023,2023-10-12T00:00:00Z,319.01,35
sample-0045-419023,2023-10-13T00:00:00Z,334.99,39
sample-0045-419023,2023-11-04T00:00:00Z,317.56,34
sample-0045-419023,2023-11-09T00:00:00Z,302.64,34
sample-0045-419023,2023-11-27T00:00:00Z,337.19,38
sample-0045-419023,2023-12-27T00:00:00Z,347.15,35
sample-0045-419023,2024-01-18T00:00:00Z,378.66,33
sample-0045-419023,2024-02-07T00:00:00Z,361.62,37
sample-0045-419023,2024-02-20T00:00:00Z,380.04,36
sample-0045-419023,2024-02-22T00:00:00Z,402.17,36
sample-0045-419023,2024-03-04T00:00:00Z,467.54,37
sample-0045-419023,2024-03-20T00:00:00Z,404.85,37
sample-0045-419023,2024-03-26T00:00:00Z,431,34
sample-0045-419023,2024-04-09T00:00:00Z,466.28,36
sample-0045-419023,2024-05-26T00:00:00Z,458.62,36
sample-0045-419023,2024-06-21T00:00:00Z,444.79,33
sample-0045-419023,2024-07-20T00:00:00Z,447.49,34
sample-0045-419023,2024-08-20T00:00:00Z,405.48,42
sample-0045-419023,2024-08-22T00:00:00Z,436.86,38
sample-0045-419023,2024-08-26T00:00:00Z,399.91,39
sample-0045-419023,2024-09-17T00:00:00Z,402.94,46
sample-0045-419023,2024-09-20T00:00:00Z,434.97,43
sample-0045-419023,2024-10-10T00:00:00Z,372.61,42
sample-0045-419023,2024-10-19T00:00:00Z,379.09,41
sample-0045-419023,2024-10-21T00:00:00Z,373.49,43
sample-0045-419023,2024-11-14T00:00:00Z,396.46,44
sample-0045-419023,2024-11-18T00:00:00Z,369.02,43
sample-0045-419023,2024-12-22T00:00:00Z,359.79,41
sample-0045-419023,2024-12-23T00:00:00Z,369.25,39
sample-0045-419023,2025-01-05T00:00:00Z,400.37,38
sample-0045-419023,2025-01-08T00:00:00Z,376.49,42
sample-0045-419023,2025-01-26T00:00:00Z,367.25,40
sample-0045-419023,2025-02-21T00:00:00Z,364.63,41
sample-0045-419023,2025-02-24T00:00:00Z,375.49,41
sample-0045-419023,2025-03-21T00:00:00Z,357.39,37
sample-0045-419023,2025-04-08T00:00:00Z,331.16,36
sample-0045-419023,2025-05-01T00:00:00Z,355.01,36
sample-0045-419023,2025-05-21T00:00:00Z,339.57,32
sample-0045-419023,2025-06-15T00:00:00Z,372.85,35
sample-0045-419023,2025-06-19T00:00:00Z,373.66,34
sample-0045-419023,2025-06-21T00:00:00Z,402.12,32
sample-0045-419023,2025-07-04T00:00:00Z,362.86,36
sample-0045-419023,2025-07-11T00:00:00Z,390.76,38
sample-0045-419023,2025-08-04T00:00:00Z,404.54,39
sample-0045-419023,2025-08-04T00:00:00Z,406.18,38
sample-0045-419023,2025-08-21T00:00:00Z,447.07,37
sample-0045-419023,2025-09-16T00:00:00Z,375.23,35
sample-0045-419023,2025-10-10T00:00:00Z,406.75,33
sample-0045-419023,2025-11-19T00:00:00Z,451.76,31
sample-0045-419023,2025-11-22T00:00:00Z,486.03,33
sample-0045-419023,2025-12-13T00:00:00Z,498.57,33
sample-0045-419023,2025-12-27T00:00:00Z,471.43,31
sample-0045-419023,2026-01-27T00:00:00Z,491.23,29
sample-0045-419023,2026-02-04T00:00:00Z,530.37,29
sample-0045-419023,2026-02-23T00:00:00Z,496.53,33
sample-0045-419023,2026-03-08T00:00:00Z,561.92,37
sample-0045-419023,2026-03-11T00:00:00Z,615.29,41
sample-0045-419023,2026-03-19T00:00:00Z,508,33
sample-0045-419023,2026-04-23T00:00:00Z,653.27,39
sample-0045-419023,2026-05-03T00:00:00Z,539.92,33
sample-0045-419023,2026-05-05T00:00:00Z,512.2,33
sample-0045-419023,2026-05-09T00:00:00Z,740.75,41
sample-0045-419023,2026-05-09T00:00:00Z,738.56,43
sample-0045-419023,2026-05-10T00:00:00Z,653.4,39
sample-0045-419023,2026-05-12T00:00:00Z,734.93,43
sample-0045-419023,2026-05-13T00:00:00Z,712.11,40
sample-0045-419023,2026-05-18T00:00:00Z,680.37,41
sample-0045-419023,2026-05-18T00:00:00Z,545.2,30
sample-0045-419023,2026-05-23T00:00:00Z,674.42,39
sample-0045-419023,2026-05-24T00:00:00Z,572.9,35
sample-0045-419023,2026-05-25T00:00:00Z,786.92,40
sample-0045-419023,2026-05-25T00:00:00Z,646.07,39
sample-0045-419023,2026-05-26T00:00:00Z,490.09,31
sample-0045-419023,2026-05-27T00:00:00Z,601.94,35
sample-0045-419023,2026-06-03T00:00:00Z,382.5,29
sample-0045-419023,2026-06-04T00:00:00Z,313.92,28
sample-0045-419023,2026-06-07T00:00:00Z,469.94,36
sample-0045-419023,2026-06-08T00:00:00Z,342.53,29
sample-0045-419023,2026-06-09T00:00:00Z,307.77,28
sample-0045-419023,2026-06-12T00:00:00Z,417.38,32
sample-0045-419023,2026-06-15T00:00:00Z,316.18,33
sample-0045-419023,2026-06-17T00:00:00Z,345.04,29
sample-0045-419023,2026-06-18T00:00:00Z,424.41,33
sample-0046-503776,2021-11-06T00:00:00Z,294.06,25
sample-0046-503776,2021-11-14T00:00:00Z,248.49,28
sample-0046-503776,2021-11-19T00:00:00Z,206.5,28
sample-0046-503776,2021-12-05T00:00:00Z,499.41,27
sample-0046-503776,2021-12-09T00:00:00Z,368.77,29
sample-0046-503776,2021-12-10T00:00:00Z,623.02,23
sample-0046-503776,2022-01-06T00:00:00Z,968.79,22
sample-0046-503776,2022-01-27T00:00:00Z,836.54,24
sample-0046-503776,2022-02-16T00:00:00Z,1468.36,23
sample-0046-503776,2022-02-27T00:00:00Z,1269.99,26
sample-0046-503776,2022-03-16T00:00:00Z,2013.87,26
sample-0046-503776,2022-04-09T00:00:00Z,3922.77,29
sample-0046-503776,2022-04-19T00:00:00Z,2667.92,26
sample-0046-503776,2022-04-27T00:00:00Z,3116.05,27
sample-0046-503776,2022-05-06T00:00:00Z,3496.85,26
sample-0046-503776,2022-05-15T00:00:00Z,3197.13,28
sample-0046-503776,2022-06-02T00:00:00Z,3029.3,31
sample-0046-503776,2022-06-17T00:00:00Z,2700.76,28
sample-0046-503776,2022-06-23T00:00:00Z,3128.67,27
sample-0046-503776,2022-07-23T00:00:00Z,2696.59,27
sample-0046-503776,2022-08-07T00:00:00Z,2553.16,25
sample-0046-503776,2022-08-18T00:00:00Z,2289.86,22
sample-0046-503776,2022-08-24T00:00:00Z,1934.76,26
sample-0046-503776,2022-09-04T00:00:00Z,1692.37,23
sample-0046-503776,2022-09-27T00:00:00Z,1658.58,25
sample-0046-503776,2022-10-03T00:00:00Z,1299.72,19
sample-0046-503776,2022-10-07T00:00:00Z,1608.43,21
sample-0046-503776,2022-10-19T00:00:00Z,1364.9,17
sample-0046-503776,2022-11-02T00:00:00Z,1219,21
sample-0046-503776,2022-11-26T00:00:00Z,1292.16,22
sample-0046-503776,2022-12-15T00:00:00Z,1103.9,17
sample-0046-503776,2022-12-25T00:00:00Z,1082.38,19
sample-0046-503776,2023-01-04T00:00:00Z,1050.53,18
sample-0046-503776,2023-02-01T00:00:00Z,961.35,20
sample-0046-503776,2023-02-11T00:00:00Z,941.36,19
sample-0046-503776,2023-02-23T00:00:00Z,999.66,15
sample-0046-503776,2023-03-13T00:00:00Z,975.64,20
sample-0046-503776,2023-03-16T00:00:00Z,1080.5,22
sample-0046-503776,2023-04-17T00:00:00Z,994.69,24
sample-0046-503776,2023-05-08T00:00:00Z,980.92,21
sample-0046-503776,2023-05-09T00:00:00Z,1004.35,17
sample-0046-503776,2023-06-23T00:00:00Z,1109.93,21
sample-0046-503776,2023-07-19T00:00:00Z,1055.46,22
sample-0046-503776,2023-08-17T00:00:00Z,1090.02,22
sample-0046-503776,2023-09-04T00:00:00Z,1196.61,22
sample-0046-503776,2023-09-10T00:00:00Z,1130.97,21
sample-0046-503776,2023-10-14T00:00:00Z,1076.86,21
sample-0046-503776,2023-11-04T00:00:00Z,995.68,21
sample-0046-503776,2023-11-08T00:00:00Z,911.84,19
sample-0046-503776,2023-12-15T00:00:00Z,901.16,21
sample-0046-503776,2023-12-15T00:00:00Z,918.17,17
sample-0046-503776,2023-12-23T00:00:00Z,937.67,21
sample-0046-503776,2024-01-04T00:00:00Z,1038.86,24
sample-0046-503776,2024-01-07T00:00:00Z,874.76,19
sample-0046-503776,2024-01-24T00:00:00Z,934.46,20
sample-0046-503776,2024-02-05T00:00:00Z,1123.14,23
sample-0046-503776,2024-02-20T00:00:00Z,1156.3,27
sample-0046-503776,2024-03-05T00:00:00Z,1228.61,19
sample-0046-503776,2024-03-12T00:00:00Z,1322.7,23
sample-0046-503776,2024-04-11T00:00:00Z,1225.88,24
sample-0046-503776,2024-05-04T00:00:00Z,1229.37,28
sample-0046-503776,2024-06-11T00:00:00Z,1210.44,25
sample-0046-503776,2024-07-20T00:00:00Z,1327.55,22
sample-0046-503776,2024-08-24T00:00:00Z,1444.81,26
sample-0046-503776,2024-09-04T00:00:00Z,1479.93,29
sample-0046-503776,2024-09-08T00:00:00Z,1447.62,30
sample-0046-503776,2024-10-04T00:00:00Z,1674.11,22
sample-0046-503776,2024-10-05T00:00:00Z,1853.25,19
sample-0046-503776,2024-10-16T00:00:00Z,1573.39,26
sample-0046-503776,2024-11-11T00:00:00Z,2296.46,17
sample-0046-503776,2024-11-16T00:00:00Z,2075.49,14
sample-0046-503776,2024-11-18T00:00:00Z,1923.53,18
sample-0046-503776,2024-12-14T00:00:00Z,1984,15
sample-0046-503776,2024-12-24T00:00:00Z,2078.97,18
sample-0046-503776,2025-01-01T00:00:00Z,1958.15,16
sample-0046-503776,2025-01-08T00:00:00Z,1791.36,17
sample-0046-503776,2025-01-10T00:00:00Z,1882.2,13
sample-0046-503776,2025-02-15T00:00:00Z,1877.72,17
sample-0046-503776,2025-03-17T00:00:00Z,1698.19,15
sample-0046-503776,2025-04-02T00:00:00Z,1723.93,21
sample-0046-503776,2025-04-03T00:00:00Z,1710.15,17
sample-0046-503776,2025-04-15T00:00:00Z,1789.25,19
sample-0046-503776,2025-05-03T00:00:00Z,1505.01,22
sample-0046-503776,2025-05-24T00:00:00Z,1809.73,17
sample-0046-503776,2025-05-27T00:00:00Z,1667.3,21
sample-0046-503776,2025-06-02T00:00:00Z,1607.82,24
sample-0046-503776,2025-06-08T00:00:00Z,1666.15,27
sample-0046-503776,2025-06-15T00:00:00Z,1669.1,24
sample-0046-503776,2025-07-01T00:00:00Z,1630.48,27
sample-0046-503776,2025-07-12T00:00:00Z,1760.48,23
sample-0046-503776,2025-08-27T00:00:00Z,1706.75,28
sample-0046-503776,2025-09-04T00:00:00Z,1722.1,28
sample-0046-503776,2025-09-13T00:00:00Z,1584.95,32
sample-0046-503776,2025-09-26T00:00:00Z,1486.09,28
sample-0046-503776,2025-10-21T00:00:00Z,1465.84,25
sample-0046-503776,2025-11-17T00:00:00Z,1617.21,28
sample-0046-503776,2025-12-24T00:00:00Z,1773.26,25
sample-0046-503776,2026-01-18T00:00:00Z,1927.29,22
sample-0046-503776,2026-02-04T00:00:00Z,1960.27,22
sample-0046-503776,2026-02-22T00:00:00Z,1988.58,19
sample-0046-503776,2026-03-09T00:00:00Z,2392.24,21
sample-0046-503776,2026-03-12T00:00:00Z,1964.85,19
sample-0046-503776,2026-03-13T00:00:00Z,2156.86,19
sample-0046-503776,2026-04-11T00:00:00Z,2641.53,17
sample-0046-503776,2026-05-06T00:00:00Z,2720.89,7
sample-0046-503776,2026-05-08T00:00:00Z,2912.26,4
sample-0046-503776,2026-05-08T00:00:00Z,2746.52,3
sample-0046-503776,2026-05-12T00:00:00Z,2747.71,3
sample-0046-503776,2026-05-13T00:00:00Z,2896.62,13
sample-0046-503776,2026-05-13T00:00:00Z,2557.62,1
sample-0046-503776,2026-05-16T00:00:00Z,2774.45,8
sample-0046-503776,2026-05-19T00:00:00Z,3090.85,12
sample-0046-503776,2026-05-23T00:00:00Z,2511.21,1
sample-0046-503776,2026-05-26T00:00:00Z,2397.4,1
sample-0046-503776,2026-06-03T00:00:00Z,1827.23,3
sample-0046-503776,2026-06-05T00:00:00Z,1561.06,5
sample-0046-503776,2026-06-06T00:00:00Z,2288,4
sample-0046-503776,2026-06-06T00:00:00Z,1460.7,1
sample-0046-503776,2026-06-07T00:00:00Z,1708.39,1
sample-0046-503776,2026-06-11T00:00:00Z,2495.92,1
sample-0046-503776,2026-06-11T00:00:00Z,1556.79,1
sample-0046-503776,2026-06-15T00:00:00Z,1515.58,1
sample-0046-503776,2026-06-19T00:00:00Z,2148.96,4
sample-0046-503776,2026-06-20T00:00:00Z,1989.52,1
sample-0046-503776,2026-06-22T00:00:00Z,2130.23,4
sample-0046-503776,2026-06-26T00:00:00Z,1700.69,5
sample-0046-503776,2026-06-27T00:00:00Z,2048.75,1
sample-0046-503776,2026-06-27T00:00:00Z,1581.61,2
sample-0047-544517,2021-12-02T00:00:00Z,324.46,25
sample-0047-544517,2021-12-05T00:00:00Z,375.25,29
sample-0047-544517,2021-12-18T00:00:00Z,515.45,25
sample-0047-544517,2022-01-23T00:00:00Z,603.8,25
sample-0047-544517,2022-02-10T00:00:00Z,853.56,28
sample-0047-544517,2022-02-12T00:00:00Z,998.32,24
sample-0047-544517,2022-02-22T00:00:00Z,724.82,25
sample-0047-544517,2022-03-20T00:00:00Z,1435.06,20
sample-0047-544517,2022-03-23T00:00:00Z,2005.49,20
sample-0047-544517,2022-03-25T00:00:00Z,1145.83,21
sample-0047-544517,2022-04-16T00:00:00Z,2484.48,18
sample-0047-544517,2022-05-14T00:00:00Z,3377.22,18
sample-0047-544517,2022-05-25T00:00:00Z,4234.15,21
